,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.0,5.6378844e-06
1,80099,-0.1249552021170332,0.0,1.606482e-07
2,80100,0.4979932028913158,7.9828925e-07,0.0
3,80101,1.072193596541135,0.0,2.5410695e-06
4,80102,1.5414381287473036,1.8992896e-06,0.0
5,80103,1.8597929641568645,0.0,2.094442e-08
6,80104,1.9960946952466119,0.0,1.6986347e-06
7,80105,1.937000894259923,2.6358748e-06,0.0
8,80106,1.688296188905658,0.0,4.523118e-06
9,80107,1.2743260114724995,0.0,3.4854322e-06
10,80108,0.7356134509921568,0.0,1.6565073e-06
11,80109,0.12489249231761931,0.0,2.1073805e-07
12,80110,-0.4980540561713235,6.367984e-07,0.0
13,80111,-1.0722466364673517,0.0,3.0038611e-06
14,80112,-1.5414781632804864,0.0,1.1242763e-05
15,80113,-1.859816074363702,0.0,1.2995343e-05
16,80114,-1.9960986188997132,0.0,2.2387128e-05
17,80115,-1.9369852472754385,0.0,2.5142568e-05
18,80116,-1.688262502950737,0.0,2.1242882e-05
19,80117,-1.274277584017304,0.0,8.071008e-06
20,80118,-0.7355550225687775,0.0,2.6227285e-06
21,80119,-0.12482978240220076,1.2183072e-07,0.0
22,80120,0.4981149089738551,0.0,3.996915e-07
23,80121,-0.7953673370366583,0.0,1.0809816e-06
24,80122,5.817599904378415,0.0,3.8235085e-05
25,80123,-0.5131524589185845,7.442517e-08,0.0
26,80124,1.2831727667025308,0.0,3.7064177e-07
27,80125,2.4640294502442197,3.9332494e-06,0.0
28,80126,1.1108602661721187,0.0,9.002691e-08
29,80127,0.5393616871869531,0.0,8.550054e-08
30,80128,0.7354965934058879,0.0,4.6827947e-07
31,80129,0.12476707237083946,0.0,5.5279493e-08
32,80130,-0.49817576127066376,0.0,9.0284215e-07
33,80131,-1.0723527131325903,0.0,7.6213987e-06
34,80132,-1.541558227777952,0.0,8.835551e-06
35,80133,-1.8598622892759018,0.0,8.896676e-06
36,80134,-1.9961064602946739,0.0,1.6524391e-05
37,80135,-1.9369539475675626,0.0,1.787385e-05
38,80136,-1.6881951260303805,0.0,1.118232e-05
39,80137,-1.2741807253507242,0.0,9.308299e-06
40,80138,-0.7354381635306099,1.7189135e-06,0.0
41,80139,-0.12470436220181197,0.0,5.3749557e-07
42,80140,0.4982366130828295,1.9226395e-07,0.0
43,80141,1.0724057498715078,0.0,1.0856803e-06
44,80142,1.5415982577514267,0.0,2.3280124e-06
45,80143,1.859885393978542,0.0,6.013959e-06
46,80144,1.9961103780365261,0.0,1.7513635e-06
47,80145,1.9369382948442015,0.0,4.4598487e-06
48,80146,1.688161435076715,0.0,2.4848664e-06
49,80147,1.2741322941282198,0.0,5.56551e-06
50,80148,0.7353797329159366,0.0,1.4317859e-06
51,80149,0.12464165192422733,1.4774162e-07,0.0
52,80150,-0.49829746440324557,0.0,7.869842e-07
53,80151,-1.0724587855581238,0.0,3.3410224e-06
54,80152,-1.5416382861941036,0.0,6.7605697e-06
55,80153,-1.8599084968481876,0.0,1.2621701e-05
56,80154,-1.9961142938087109,0.0,1.716825e-05
57,80155,-1.936922640212746,0.0,2.3640616e-05
58,80156,-1.6881277424490644,0.0,8.811626e-06
59,80157,-1.274083861648172,0.0,5.00699e-06
60,80158,-0.7353213015889907,0.0,4.0731684e-06
61,80159,-0.12457894150910022,0.0,1.15349714e-07
62,80160,0.4983583152318519,0.0,3.335579e-07
63,80161,1.0725118201862442,0.0,8.5685224e-07
64,80162,1.5416783131152145,1.8433207e-06,0.0
65,80163,1.8599315978767899,0.0,1.0346753e-05
66,80164,1.9961182076107704,0.0,3.5891728e-06
67,80165,1.9369069836677735,0.0,2.1137173e-06
68,80166,1.6880940481630684,0.0,2.958576e-06
69,80167,1.2740354279106287,0.0,3.5726287e-06
70,80168,0.7352628695295309,0.0,1.7499134e-06
71,80169,0.12451623098553982,0.0,4.5706404e-08
72,80170,-0.49841916557563487,1.3628035e-06,0.0
73,80171,-1.0725648537558168,7.698173e-08,0.0
74,80172,-1.5417183385239894,0.0,5.601917e-06
75,80173,-1.8599546970750265,0.0,1.5995724e-05
76,80174,-1.9961221194427006,0.0,2.1220672e-05
77,80175,-1.9368913252111122,0.0,8.72263e-06
78,80176,-1.6880603522109576,0.0,1.343265e-05
79,80177,-1.2739869929156376,0.0,7.504733e-06
80,80178,-0.7352044367443812,0.0,1.9221767e-07
81,80179,-0.1244535203390844,0.097716294,0.0
82,80180,0.4984800154133952,0.0,2.2096458e-06
83,80181,1.0726178862667888,7.5282605e-07,0.0
84,80182,1.5417583624064837,2.3804748e-06,0.0
85,80183,1.8599777944321751,1.2879742e-06,0.0
86,80184,1.9961260293044978,0.0,1.2256967e-06
87,80185,1.9368756648427774,4.256386e-06,0.0
88,80186,1.6880266545849605,4.339114e-06,0.0
89,80187,1.2739385566688557,1.0,0.0
90,80188,0.7351460032335992,0.0,1.4640672e-06
91,80189,0.1243908095552721,0.0,5.707355e-07
92,80190,-0.4985408647591657,0.0,8.106413e-07
93,80191,-1.0726709177191085,0.0,6.879329e-06
94,80192,-1.5417983847672931,0.0,1.5526955e-05
95,80193,-1.8600008899535627,0.0,2.4241748e-05
