,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.55446833,0.0,2.5331974e-05,0.0
1,80001,1.071663139158449,0.55446833,0.0,2.5331974e-05,0.0
2,80002,1.541037699751342,0.98173517,0.0,4.4852495e-05,0.0
3,80003,1.8595617611113358,0.960861,0.0,4.389882e-05,0.0
4,80004,1.9960553503654095,0.96803653,0.0,4.4226646e-05,0.0
5,80005,1.937157258970549,0.9660796,0.0,4.413724e-05,0.0
6,80006,1.6886329568371727,0.9582518,0.0,4.377961e-05,0.0
7,80007,1.2748102167794828,0.543379,0.0,2.4825335e-05,0.0
8,80008,0.7361976953453551,0.55446833,0.0,2.5331974e-05,0.0
9,80009,0.12551958467467797,0.5485975,0.0,2.5063753e-05,0.0
10,80010,-0.4974455011971096,0.0,0.0019569471,0.0,8.940697e-08
11,80011,-1.0717161896585063,0.0058708414,0.0,2.682209e-07,0.0
12,80012,-1.5410777494964356,0.41356817,0.0,1.8894672e-05,0.0
13,80013,-1.8595848896729326,0.42922375,0.0,1.9609928e-05,0.0
14,80014,-1.996059293719398,0.41422048,0.0,1.8924475e-05,0.0
15,80015,-1.937141631104572,0.40313113,0.0,1.8417835e-05,0.0
16,80016,-1.6885992875468947,0.40378344,0.0,1.8447638e-05,0.0
17,80017,-1.2747618019037847,0.4155251,0.0,1.898408e-05,0.0
18,80018,-0.7361392741849289,0.0,0.0019569471,0.0,8.940697e-08
19,80019,-0.12545687599470876,0.0,0.0,0.0,0.0
20,80020,0.4975063589126339,0.553816,0.0,2.5302172e-05,0.0
21,80021,1.071769239094658,0.5590346,0.0,2.554059e-05,0.0
22,80022,1.541117797720516,0.98173517,0.0,4.4852495e-05,0.0
23,80023,1.8596080164045123,0.98043054,0.0,4.479289e-05,0.0
24,80024,1.9960632351024021,0.9621657,0.0,4.3958426e-05,0.0
25,80025,1.9371260013230547,0.96347034,0.0,4.401803e-05,0.0
26,80026,1.6885656165822045,0.9726027,0.0,4.4435263e-05,0.0
27,80027,1.274713385781135,0.5492498,0.0,2.5093555e-05,0.0
28,80028,0.7360808522844174,0.5466406,0.0,2.4974346e-05,0.0
29,80029,0.12539416719817773,0.5485975,0.0,2.5063753e-05,0.0
30,80030,-0.49756721612303473,0.0,0.006523157,0.0,2.9802322e-07
31,80031,-1.0718222874852805,0.0,0.00456621,0.0,2.0861626e-07
32,80032,-1.5411578444189062,0.42139596,0.0,1.92523e-05,0.0
33,80033,-1.8596311412953397,0.4311807,0.0,1.9699335e-05,0.0
34,80034,-1.9960671745162442,0.4103066,0.0,1.874566e-05,0.0
35,80035,-1.9371103696332526,0.40574038,0.0,1.8537045e-05,0.0
36,80036,-1.6885319439587319,0.40834963,0.0,1.8656254e-05,0.0
37,80037,-1.274664968389155,0.0,0.012393999,0.0,5.662441e-07
38,80038,-0.7360224296709393,0.00065231574,0.0,2.9802322e-08,0.0
39,80039,-0.12533145826336187,0.0,0.0,0.0,0.0
40,80040,0.49762807284939375,0.5466406,0.0,2.4974346e-05,0.0
41,80041,1.07187533480575,0.56229615,0.0,2.5689602e-05,0.0
42,80042,1.5411978896054788,0.977169,0.0,4.464388e-05,0.0
43,80043,1.859654264353426,0.98043054,0.0,4.479289e-05,0.0
44,80044,1.9960711119590953,0.9869537,0.0,4.5090914e-05,0.0
45,80045,1.9370947360279402,1.0,0.0,4.568696e-05,0.0
46,80046,1.6884982696648125,0.9869537,0.0,4.5090914e-05,0.0
47,80047,1.2746165497503197,0.5603392,0.0,2.5600195e-05,0.0
48,80048,0.7359640063174909,0.5531637,0.0,2.527237e-05,0.0
49,80049,0.12526874921936965,0.55120677,0.0,2.5182962e-05,0.0
50,80050,-0.4976889290846038,0.0,0.0,0.0,0.0
